"","years","age","counties","cases","sexInd"
"559",2014,"0-4","Blekinge",0,"Men"
"560",2014,"5-9","Blekinge",0,"Men"
"561",2014,"10-14","Blekinge",0,"Men"
"562",2014,"15-19","Blekinge",0,"Men"
"563",2014,"20-24","Blekinge",0,"Men"
"564",2014,"25-29","Blekinge",0,"Men"
"565",2014,"30-34","Blekinge",0,"Men"
"566",2014,"35-39","Blekinge",0,"Men"
"567",2014,"40-44","Blekinge",0,"Men"
"568",2014,"45-49","Blekinge",0,"Men"
"569",2014,"50-54","Blekinge",20.19,"Men"
"570",2014,"55-59","Blekinge",43.05,"Men"
"571",2014,"60-64","Blekinge",20.86,"Men"
"572",2014,"65-69","Blekinge",148.73,"Men"
"573",2014,"70-74","Blekinge",275.1,"Men"
"574",2014,"75-59","Blekinge",549.1,"Men"
"575",2014,"80-84","Blekinge",772.76,"Men"
"576",2014,"85+","Blekinge",1472.75,"Men"
"577",2014,"0-4","Skåne",0,"Men"
"578",2014,"5-9","Skåne",0,"Men"
"579",2014,"10-14","Skåne",0,"Men"
"580",2014,"15-19","Skåne",0,"Men"
"581",2014,"20-24","Skåne",6.69,"Men"
"582",2014,"25-29","Skåne",2.3,"Men"
"583",2014,"30-34","Skåne",2.38,"Men"
"584",2014,"35-39","Skåne",4.7,"Men"
"585",2014,"40-44","Skåne",9.27,"Men"
"586",2014,"45-49","Skåne",8.99,"Men"
"587",2014,"50-54","Skåne",15.01,"Men"
"588",2014,"55-59","Skåne",29.88,"Men"
"589",2014,"60-64","Skåne",82.87,"Men"
"590",2014,"65-69","Skåne",150.86,"Men"
"591",2014,"70-74","Skåne",256.55,"Men"
"592",2014,"75-59","Skåne",583.5,"Men"
"593",2014,"80-84","Skåne",970.95,"Men"
"594",2014,"85+","Skåne",1244.01,"Men"
"595",2014,"0-4","Halland",0,"Men"
"596",2014,"5-9","Halland",0,"Men"
"597",2014,"10-14","Halland",10.97,"Men"
"598",2014,"15-19","Halland",0,"Men"
"599",2014,"20-24","Halland",0,"Men"
"600",2014,"25-29","Halland",0,"Men"
"601",2014,"30-34","Halland",0,"Men"
"602",2014,"35-39","Halland",0,"Men"
"603",2014,"40-44","Halland",0,"Men"
"604",2014,"45-49","Halland",17.97,"Men"
"605",2014,"50-54","Halland",10.07,"Men"
"606",2014,"55-59","Halland",21.14,"Men"
"607",2014,"60-64","Halland",171.54,"Men"
"608",2014,"65-69","Halland",128.59,"Men"
"609",2014,"70-74","Halland",520.21,"Men"
"610",2014,"75-59","Halland",948.22,"Men"
"611",2014,"80-84","Halland",1041.81,"Men"
"612",2014,"85+","Halland",2160.79,"Men"
"613",2014,"0-4","VästraGötaland",0,"Men"
"614",2014,"5-9","VästraGötaland",0,"Men"
"615",2014,"10-14","VästraGötaland",0,"Men"
"616",2014,"15-19","VästraGötaland",0,"Men"
"617",2014,"20-24","VästraGötaland",0,"Men"
"618",2014,"25-29","VästraGötaland",1.74,"Men"
"619",2014,"30-34","VästraGötaland",0,"Men"
"620",2014,"35-39","VästraGötaland",3.84,"Men"
"621",2014,"40-44","VästraGötaland",5.54,"Men"
"622",2014,"45-49","VästraGötaland",1.74,"Men"
"623",2014,"50-54","VästraGötaland",11.53,"Men"
"624",2014,"55-59","VästraGötaland",36.92,"Men"
"625",2014,"60-64","VästraGötaland",55.61,"Men"
"626",2014,"65-69","VästraGötaland",165.38,"Men"
"627",2014,"70-74","VästraGötaland",265.92,"Men"
"628",2014,"75-59","VästraGötaland",669.88,"Men"
"629",2014,"80-84","VästraGötaland",822.85,"Men"
"630",2014,"85+","VästraGötaland",1619.1,"Men"
"631",2014,"0-4","Värmland",0,"Men"
"632",2014,"5-9","Värmland",0,"Men"
"633",2014,"10-14","Värmland",0,"Men"
"634",2014,"15-19","Värmland",0,"Men"
"635",2014,"20-24","Värmland",0,"Men"
"636",2014,"25-29","Värmland",0,"Men"
"637",2014,"30-34","Värmland",0,"Men"
"638",2014,"35-39","Värmland",0,"Men"
"639",2014,"40-44","Värmland",0,"Men"
"640",2014,"45-49","Värmland",20.29,"Men"
"641",2014,"50-54","Värmland",22.1,"Men"
"642",2014,"55-59","Värmland",78.23,"Men"
"643",2014,"60-64","Värmland",65.76,"Men"
"644",2014,"65-69","Värmland",214.9,"Men"
"645",2014,"70-74","Värmland",234.43,"Men"
"646",2014,"75-59","Värmland",288.27,"Men"
"647",2014,"80-84","Värmland",917.93,"Men"
"648",2014,"85+","Värmland",1141.55,"Men"
"649",2014,"0-4","Örebro",0,"Men"
"650",2014,"5-9","Örebro",0,"Men"
"651",2014,"10-14","Örebro",0,"Men"
"652",2014,"15-19","Örebro",0,"Men"
"653",2014,"20-24","Örebro",0,"Men"
"654",2014,"25-29","Örebro",0,"Men"
"655",2014,"30-34","Örebro",0,"Men"
"656",2014,"35-39","Örebro",0,"Men"
"657",2014,"40-44","Örebro",10.68,"Men"
"658",2014,"45-49","Örebro",0,"Men"
"659",2014,"50-54","Örebro",11.07,"Men"
"660",2014,"55-59","Örebro",23.87,"Men"
"661",2014,"60-64","Örebro",102.95,"Men"
"662",2014,"65-69","Örebro",73.91,"Men"
"663",2014,"70-74","Örebro",147.37,"Men"
"664",2014,"75-59","Örebro",505.37,"Men"
"665",2014,"80-84","Örebro",677.97,"Men"
"666",2014,"85+","Örebro",1189.81,"Men"
"667",2014,"0-4","Västmanland",0,"Men"
"668",2014,"5-9","Västmanland",0,"Men"
"669",2014,"10-14","Västmanland",0,"Men"
"670",2014,"15-19","Västmanland",0,"Men"
"671",2014,"20-24","Västmanland",0,"Men"
"672",2014,"25-29","Västmanland",0,"Men"
"673",2014,"30-34","Västmanland",13.35,"Men"
"674",2014,"35-39","Västmanland",0,"Men"
"675",2014,"40-44","Västmanland",0,"Men"
"676",2014,"45-49","Västmanland",0,"Men"
"677",2014,"50-54","Västmanland",0,"Men"
"678",2014,"55-59","Västmanland",25.34,"Men"
"679",2014,"60-64","Västmanland",51.16,"Men"
"680",2014,"65-69","Västmanland",115.55,"Men"
"681",2014,"70-74","Västmanland",105.12,"Men"
"682",2014,"75-59","Västmanland",346.28,"Men"
"683",2014,"80-84","Västmanland",683.15,"Men"
"684",2014,"85+","Västmanland",1420.62,"Men"
"685",2014,"0-4","Dalarna",0,"Men"
"686",2014,"5-9","Dalarna",0,"Men"
"687",2014,"10-14","Dalarna",0,"Men"
"688",2014,"15-19","Dalarna",0,"Men"
"689",2014,"20-24","Dalarna",0,"Men"
"690",2014,"25-29","Dalarna",0,"Men"
"691",2014,"30-34","Dalarna",0,"Men"
"692",2014,"35-39","Dalarna",0,"Men"
"693",2014,"40-44","Dalarna",0,"Men"
"694",2014,"45-49","Dalarna",10.57,"Men"
"695",2014,"50-54","Dalarna",22,"Men"
"696",2014,"55-59","Dalarna",0,"Men"
"697",2014,"60-64","Dalarna",10.31,"Men"
"698",2014,"65-69","Dalarna",47.07,"Men"
"699",2014,"70-74","Dalarna",101.57,"Men"
"700",2014,"75-59","Dalarna",361.84,"Men"
"701",2014,"80-84","Dalarna",630.14,"Men"
"702",2014,"85+","Dalarna",914.73,"Men"
"703",2014,"0-4","Gävleborg",0,"Men"
"704",2014,"5-9","Gävleborg",0,"Men"
"705",2014,"10-14","Gävleborg",0,"Men"
"706",2014,"15-19","Gävleborg",0,"Men"
"707",2014,"20-24","Gävleborg",0,"Men"
"708",2014,"25-29","Gävleborg",0,"Men"
"709",2014,"30-34","Gävleborg",0,"Men"
"710",2014,"35-39","Gävleborg",0,"Men"
"711",2014,"40-44","Gävleborg",0,"Men"
"712",2014,"45-49","Gävleborg",0,"Men"
"713",2014,"50-54","Gävleborg",10.78,"Men"
"714",2014,"55-59","Gävleborg",22.15,"Men"
"715",2014,"60-64","Gävleborg",32.03,"Men"
"716",2014,"65-69","Gävleborg",96.49,"Men"
"717",2014,"70-74","Gävleborg",142.18,"Men"
"718",2014,"75-59","Gävleborg",551.86,"Men"
"719",2014,"80-84","Gävleborg",386.74,"Men"
"720",2014,"85+","Gävleborg",986.61,"Men"
"721",2014,"0-4","Västernorrland",0,"Men"
"722",2014,"5-9","Västernorrland",0,"Men"
"723",2014,"10-14","Västernorrland",0,"Men"
"724",2014,"15-19","Västernorrland",0,"Men"
"725",2014,"20-24","Västernorrland",12.52,"Men"
"726",2014,"25-29","Västernorrland",0,"Men"
"727",2014,"30-34","Västernorrland",0,"Men"
"728",2014,"35-39","Västernorrland",14.5,"Men"
"729",2014,"40-44","Västernorrland",0,"Men"
"730",2014,"45-49","Västernorrland",0,"Men"
"731",2014,"50-54","Västernorrland",38.93,"Men"
"732",2014,"55-59","Västernorrland",0,"Men"
"733",2014,"60-64","Västernorrland",24.17,"Men"
"734",2014,"65-69","Västernorrland",45.29,"Men"
"735",2014,"70-74","Västernorrland",89.09,"Men"
"736",2014,"75-59","Västernorrland",269.29,"Men"
"737",2014,"80-84","Västernorrland",186.36,"Men"
"738",2014,"85+","Västernorrland",603.99,"Men"
"739",2014,"0-4","Jämtland",0,"Men"
"740",2014,"5-9","Jämtland",0,"Men"
"741",2014,"10-14","Jämtland",0,"Men"
"742",2014,"15-19","Jämtland",0,"Men"
"743",2014,"20-24","Jämtland",0,"Men"
"744",2014,"25-29","Jämtland",0,"Men"
"745",2014,"30-34","Jämtland",0,"Men"
"746",2014,"35-39","Jämtland",0,"Men"
"747",2014,"40-44","Jämtland",0,"Men"
"748",2014,"45-49","Jämtland",0,"Men"
"749",2014,"50-54","Jämtland",0,"Men"
"750",2014,"55-59","Jämtland",0,"Men"
"751",2014,"60-64","Jämtland",0,"Men"
"752",2014,"65-69","Jämtland",64.05,"Men"
"753",2014,"70-74","Jämtland",203.1,"Men"
"754",2014,"75-59","Jämtland",255.54,"Men"
"755",2014,"80-84","Jämtland",492.76,"Men"
"756",2014,"85+","Jämtland",792.51,"Men"
"757",2014,"0-4","Västerbotten",0,"Men"
"758",2014,"5-9","Västerbotten",0,"Men"
"759",2014,"10-14","Västerbotten",0,"Men"
"760",2014,"15-19","Västerbotten",0,"Men"
"761",2014,"20-24","Västerbotten",0,"Men"
"762",2014,"25-29","Västerbotten",0,"Men"
"763",2014,"30-34","Västerbotten",0,"Men"
"764",2014,"35-39","Västerbotten",0,"Men"
"765",2014,"40-44","Västerbotten",0,"Men"
"766",2014,"45-49","Västerbotten",0,"Men"
"767",2014,"50-54","Västerbotten",0,"Men"
"768",2014,"55-59","Västerbotten",12.21,"Men"
"769",2014,"60-64","Västerbotten",12.16,"Men"
"770",2014,"65-69","Västerbotten",47.27,"Men"
"771",2014,"70-74","Västerbotten",65.38,"Men"
"772",2014,"75-59","Västerbotten",155.25,"Men"
"773",2014,"80-84","Västerbotten",263.07,"Men"
"774",2014,"85+","Västerbotten",539.31,"Men"
"775",2014,"0-4","Norrbotten",0,"Men"
"776",2014,"5-9","Norrbotten",0,"Men"
"777",2014,"10-14","Norrbotten",0,"Men"
"778",2014,"15-19","Norrbotten",0,"Men"
"779",2014,"20-24","Norrbotten",0,"Men"
"780",2014,"25-29","Norrbotten",0,"Men"
"781",2014,"30-34","Norrbotten",0,"Men"
"782",2014,"35-39","Norrbotten",0,"Men"
"783",2014,"40-44","Norrbotten",0,"Men"
"784",2014,"45-49","Norrbotten",0,"Men"
"785",2014,"50-54","Norrbotten",11.83,"Men"
"786",2014,"55-59","Norrbotten",0,"Men"
"787",2014,"60-64","Norrbotten",0,"Men"
"788",2014,"65-69","Norrbotten",44.78,"Men"
"789",2014,"70-74","Norrbotten",58.65,"Men"
"790",2014,"75-59","Norrbotten",101.17,"Men"
"791",2014,"80-84","Norrbotten",295.81,"Men"
"792",2014,"85+","Norrbotten",958.81,"Men"
"793",2013,"0-4","Sweden",0,"Men"
"794",2013,"5-9","Sweden",0,"Men"
"795",2013,"10-14","Sweden",0.78,"Men"
"796",2013,"15-19","Sweden",0.35,"Men"
"797",2013,"20-24","Sweden",0,"Men"
"798",2013,"25-29","Sweden",0,"Men"
"799",2013,"30-34","Sweden",0.33,"Men"
"800",2013,"35-39","Sweden",2.25,"Men"
"801",2013,"40-44","Sweden",3.39,"Men"
"802",2013,"45-49","Sweden",10.13,"Men"
"803",2013,"50-54","Sweden",14.28,"Men"
"804",2013,"55-59","Sweden",25.91,"Men"
"805",2013,"60-64","Sweden",69.13,"Men"
"806",2013,"65-69","Sweden",130.52,"Men"
"807",2013,"70-74","Sweden",258.4,"Men"
"808",2013,"75-59","Sweden",401,"Men"
"809",2013,"80-84","Sweden",767.37,"Men"
"810",2013,"85+","Sweden",1207.08,"Men"
"811",2013,"0-4","Stockholm",0,"Men"
"812",2013,"5-9","Stockholm",0,"Men"
"813",2013,"10-14","Stockholm",0,"Men"
"814",2013,"15-19","Stockholm",0,"Men"
"815",2013,"20-24","Stockholm",0,"Men"
"816",2013,"25-29","Stockholm",0,"Men"
"817",2013,"30-34","Stockholm",0,"Men"
"818",2013,"35-39","Stockholm",2.45,"Men"
"819",2013,"40-44","Stockholm",2.49,"Men"
"820",2013,"45-49","Stockholm",10.01,"Men"
"821",2013,"50-54","Stockholm",13.42,"Men"
"822",2013,"55-59","Stockholm",21.81,"Men"
"823",2013,"60-64","Stockholm",90.97,"Men"
"824",2013,"65-69","Stockholm",129.55,"Men"
"825",2013,"70-74","Stockholm",295.74,"Men"
"826",2013,"75-59","Stockholm",406.15,"Men"
"827",2013,"80-84","Stockholm",860.23,"Men"
"828",2013,"85+","Stockholm",1591.51,"Men"
"829",2013,"0-4","Uppsala",0,"Men"
"830",2013,"5-9","Uppsala",0,"Men"
"831",2013,"10-14","Uppsala",0,"Men"
"832",2013,"15-19","Uppsala",0,"Men"
"833",2013,"20-24","Uppsala",0,"Men"
"834",2013,"25-29","Uppsala",0,"Men"
"835",2013,"30-34","Uppsala",0,"Men"
"836",2013,"35-39","Uppsala",0,"Men"
"837",2013,"40-44","Uppsala",0,"Men"
"838",2013,"45-49","Uppsala",0,"Men"
"839",2013,"50-54","Uppsala",0,"Men"
"840",2013,"55-59","Uppsala",19.92,"Men"
"841",2013,"60-64","Uppsala",20.01,"Men"
"842",2013,"65-69","Uppsala",66.41,"Men"
"843",2013,"70-74","Uppsala",365.22,"Men"
"844",2013,"75-59","Uppsala",239.94,"Men"
"845",2013,"80-84","Uppsala",932.11,"Men"
"846",2013,"85+","Uppsala",747.94,"Men"
"847",2013,"0-4","Södermanland",0,"Men"
"848",2013,"5-9","Södermanland",0,"Men"
"849",2013,"10-14","Södermanland",0,"Men"
"850",2013,"15-19","Södermanland",0,"Men"
"851",2013,"20-24","Södermanland",0,"Men"
"852",2013,"25-29","Södermanland",0,"Men"
"853",2013,"30-34","Södermanland",0,"Men"
"854",2013,"35-39","Södermanland",0,"Men"
"855",2013,"40-44","Södermanland",0,"Men"
"856",2013,"45-49","Södermanland",30.02,"Men"
"857",2013,"50-54","Södermanland",0,"Men"
"858",2013,"55-59","Södermanland",11.72,"Men"
"859",2013,"60-64","Södermanland",33.21,"Men"
"860",2013,"65-69","Södermanland",81.25,"Men"
"861",2013,"70-74","Södermanland",126.92,"Men"
"862",2013,"75-59","Södermanland",274.12,"Men"
"863",2013,"80-84","Södermanland",501.33,"Men"
"864",2013,"85+","Södermanland",1031.72,"Men"
"865",2013,"0-4","Östergötland",0,"Men"
"866",2013,"5-9","Östergötland",0,"Men"
"867",2013,"10-14","Östergötland",0,"Men"
"868",2013,"15-19","Östergötland",0,"Men"
"869",2013,"20-24","Östergötland",0,"Men"
"870",2013,"25-29","Östergötland",0,"Men"
"871",2013,"30-34","Östergötland",0,"Men"
"872",2013,"35-39","Östergötland",0,"Men"
"873",2013,"40-44","Östergötland",0,"Men"
"874",2013,"45-49","Östergötland",0,"Men"
"875",2013,"50-54","Östergötland",7.46,"Men"
"876",2013,"55-59","Östergötland",23.16,"Men"
"877",2013,"60-64","Östergötland",22.7,"Men"
"878",2013,"65-69","Östergötland",88.17,"Men"
"879",2013,"70-74","Östergötland",234.04,"Men"
"880",2013,"75-59","Östergötland",379.7,"Men"
"881",2013,"80-84","Östergötland",825.17,"Men"
"882",2013,"85+","Östergötland",1007.8,"Men"
"883",2013,"0-4","Jönköping",0,"Men"
"884",2013,"5-9","Jönköping",0,"Men"
"885",2013,"10-14","Jönköping",0,"Men"
"886",2013,"15-19","Jönköping",0,"Men"
"887",2013,"20-24","Jönköping",0,"Men"
"888",2013,"25-29","Jönköping",0,"Men"
"889",2013,"30-34","Jönköping",0,"Men"
"890",2013,"35-39","Jönköping",0,"Men"
"891",2013,"40-44","Jönköping",17.61,"Men"
"892",2013,"45-49","Jönköping",8.15,"Men"
"893",2013,"50-54","Jönköping",28.06,"Men"
"894",2013,"55-59","Jönköping",9.52,"Men"
"895",2013,"60-64","Jönköping",29.1,"Men"
"896",2013,"65-69","Jönköping",168.82,"Men"
"897",2013,"70-74","Jönköping",248.85,"Men"
"898",2013,"75-59","Jönköping",637.36,"Men"
"899",2013,"80-84","Jönköping",907.94,"Men"
"900",2013,"85+","Jönköping",1466.72,"Men"
"901",2013,"0-4","Kronoberg",0,"Men"
"902",2013,"5-9","Kronoberg",0,"Men"
"903",2013,"10-14","Kronoberg",0,"Men"
"904",2013,"15-19","Kronoberg",0,"Men"
"905",2013,"20-24","Kronoberg",0,"Men"
"906",2013,"25-29","Kronoberg",0,"Men"
"907",2013,"30-34","Kronoberg",0,"Men"
"908",2013,"35-39","Kronoberg",0,"Men"
"909",2013,"40-44","Kronoberg",0,"Men"
"910",2013,"45-49","Kronoberg",0,"Men"
"911",2013,"50-54","Kronoberg",0,"Men"
"912",2013,"55-59","Kronoberg",0,"Men"
"913",2013,"60-64","Kronoberg",99.65,"Men"
"914",2013,"65-69","Kronoberg",148.25,"Men"
"915",2013,"70-74","Kronoberg",206.42,"Men"
"916",2013,"75-59","Kronoberg",350.88,"Men"
"917",2013,"80-84","Kronoberg",773.86,"Men"
"918",2013,"85+","Kronoberg",860.63,"Men"
"919",2013,"0-4","Kalmar",0,"Men"
"920",2013,"5-9","Kalmar",0,"Men"
"921",2013,"10-14","Kalmar",0,"Men"
"922",2013,"15-19","Kalmar",0,"Men"
"923",2013,"20-24","Kalmar",0,"Men"
"924",2013,"25-29","Kalmar",0,"Men"
"925",2013,"30-34","Kalmar",0,"Men"
"926",2013,"35-39","Kalmar",0,"Men"
"927",2013,"40-44","Kalmar",13.9,"Men"
"928",2013,"45-49","Kalmar",0,"Men"
"929",2013,"50-54","Kalmar",13.29,"Men"
"930",2013,"55-59","Kalmar",38.69,"Men"
"931",2013,"60-64","Kalmar",36.81,"Men"
"932",2013,"65-69","Kalmar",136.52,"Men"
"933",2013,"70-74","Kalmar",201.21,"Men"
"934",2013,"75-59","Kalmar",482.77,"Men"
"935",2013,"80-84","Kalmar",1012.98,"Men"
"936",2013,"85+","Kalmar",1371.89,"Men"
"937",2013,"0-4","Gotland",0,"Men"
"938",2013,"5-9","Gotland",0,"Men"
"939",2013,"10-14","Gotland",0,"Men"
"940",2013,"15-19","Gotland",0,"Men"
"941",2013,"20-24","Gotland",0,"Men"
"942",2013,"25-29","Gotland",0,"Men"
"943",2013,"30-34","Gotland",0,"Men"
"944",2013,"35-39","Gotland",0,"Men"
"945",2013,"40-44","Gotland",0,"Men"
"946",2013,"45-49","Gotland",0,"Men"
"947",2013,"50-54","Gotland",0,"Men"
"948",2013,"55-59","Gotland",0,"Men"
"949",2013,"60-64","Gotland",94.74,"Men"
"950",2013,"65-69","Gotland",185.87,"Men"
"951",2013,"70-74","Gotland",187.62,"Men"
"952",2013,"75-59","Gotland",774.82,"Men"
"953",2013,"80-84","Gotland",0,"Men"
"954",2013,"85+","Gotland",1388.89,"Men"
"955",2013,"0-4","Blekinge",0,"Men"
"956",2013,"5-9","Blekinge",0,"Men"
"957",2013,"10-14","Blekinge",0,"Men"
"958",2013,"15-19","Blekinge",0,"Men"
"959",2013,"20-24","Blekinge",0,"Men"
"960",2013,"25-29","Blekinge",0,"Men"
"961",2013,"30-34","Blekinge",0,"Men"
"962",2013,"35-39","Blekinge",0,"Men"
"963",2013,"40-44","Blekinge",0,"Men"
"964",2013,"45-49","Blekinge",0,"Men"
"965",2013,"50-54","Blekinge",61.7,"Men"
"966",2013,"55-59","Blekinge",0,"Men"
"967",2013,"60-64","Blekinge",142.09,"Men"
"968",2013,"65-69","Blekinge",128.05,"Men"
"969",2013,"70-74","Blekinge",243.49,"Men"
"970",2013,"75-59","Blekinge",99.9,"Men"
"971",2013,"80-84","Blekinge",737.1,"Men"
"972",2013,"85+","Blekinge",538.28,"Men"
"973",2013,"0-4","Skåne",0,"Men"
"974",2013,"5-9","Skåne",0,"Men"
"975",2013,"10-14","Skåne",0,"Men"
"976",2013,"15-19","Skåne",0,"Men"
"977",2013,"20-24","Skåne",0,"Men"
"978",2013,"25-29","Skåne",0,"Men"
"979",2013,"30-34","Skåne",0,"Men"
"980",2013,"35-39","Skåne",4.7,"Men"
"981",2013,"40-44","Skåne",4.69,"Men"
"982",2013,"45-49","Skåne",8.97,"Men"
"983",2013,"50-54","Skåne",15.5,"Men"
"984",2013,"55-59","Skåne",29.96,"Men"
"985",2013,"60-64","Skåne",78.8,"Men"
"986",2013,"65-69","Skåne",169.29,"Men"
"987",2013,"70-74","Skåne",305.78,"Men"
"988",2013,"75-59","Skåne",546.68,"Men"
"989",2013,"80-84","Skåne",866.22,"Men"
"990",2013,"85+","Skåne",1401.73,"Men"
"991",2013,"0-4","Halland",0,"Men"
"992",2013,"5-9","Halland",0,"Men"
"993",2013,"10-14","Halland",22.66,"Men"
"994",2013,"15-19","Halland",0,"Men"
"995",2013,"20-24","Halland",0,"Men"
"996",2013,"25-29","Halland",0,"Men"
"997",2013,"30-34","Halland",0,"Men"
"998",2013,"35-39","Halland",33,"Men"
"999",2013,"40-44","Halland",9.68,"Men"
"1000",2013,"45-49","Halland",35.99,"Men"
"1001",2013,"50-54","Halland",41.47,"Men"
"1002",2013,"55-59","Halland",95.65,"Men"
"1003",2013,"60-64","Halland",188.97,"Men"
"1004",2013,"65-69","Halland",368.07,"Men"
"1005",2013,"70-74","Halland",447.43,"Men"
"1006",2013,"75-59","Halland",642.34,"Men"
"1007",2013,"80-84","Halland",1444.15,"Men"
"1008",2013,"85+","Halland",1684.21,"Men"
"1009",2013,"0-4","VästraGötaland",0,"Men"
"1010",2013,"5-9","VästraGötaland",0,"Men"
"1011",2013,"10-14","VästraGötaland",0,"Men"
"1012",2013,"15-19","VästraGötaland",0,"Men"
"1013",2013,"20-24","VästraGötaland",0,"Men"
"1014",2013,"25-29","VästraGötaland",0,"Men"
"1015",2013,"30-34","VästraGötaland",1.91,"Men"
"1016",2013,"35-39","VästraGötaland",0,"Men"
"1017",2013,"40-44","VästraGötaland",3.72,"Men"
"1018",2013,"45-49","VästraGötaland",19,"Men"
"1019",2013,"50-54","VästraGötaland",7.9,"Men"
"1020",2013,"55-59","VästraGötaland",41.25,"Men"
"1021",2013,"60-64","VästraGötaland",92.38,"Men"
"1022",2013,"65-69","VästraGötaland",174.86,"Men"
"1023",2013,"70-74","VästraGötaland",321.26,"Men"
"1024",2013,"75-59","VästraGötaland",493.39,"Men"
"1025",2013,"80-84","VästraGötaland",911.99,"Men"
"1026",2013,"85+","VästraGötaland",1317.78,"Men"
"1027",2013,"0-4","Värmland",0,"Men"
"1028",2013,"5-9","Värmland",0,"Men"
"1029",2013,"10-14","Värmland",0,"Men"
"1030",2013,"15-19","Värmland",0,"Men"
"1031",2013,"20-24","Värmland",0,"Men"
"1032",2013,"25-29","Värmland",0,"Men"
"1033",2013,"30-34","Värmland",0,"Men"
"1034",2013,"35-39","Värmland",0,"Men"
"1035",2013,"40-44","Värmland",11.39,"Men"
"1036",2013,"45-49","Värmland",0,"Men"
"1037",2013,"50-54","Värmland",22.5,"Men"
"1038",2013,"55-59","Värmland",33.35,"Men"
"1039",2013,"60-64","Värmland",74.81,"Men"
"1040",2013,"65-69","Värmland",206.28,"Men"
"1041",2013,"70-74","Värmland",190.14,"Men"
"1042",2013,"75-59","Värmland",296.27,"Men"
"1043",2013,"80-84","Värmland",1045.02,"Men"
"1044",2013,"85+","Värmland",1226.59,"Men"
"1045",2013,"0-4","Örebro",0,"Men"
"1046",2013,"5-9","Örebro",0,"Men"
"1047",2013,"10-14","Örebro",0,"Men"
"1048",2013,"15-19","Örebro",11.31,"Men"
"1049",2013,"20-24","Örebro",0,"Men"
"1050",2013,"25-29","Örebro",0,"Men"
"1051",2013,"30-34","Örebro",0,"Men"
"1052",2013,"35-39","Örebro",0,"Men"
"1053",2013,"40-44","Örebro",0,"Men"
"1054",2013,"45-49","Örebro",10.11,"Men"
"1055",2013,"50-54","Örebro",11.39,"Men"
"1056",2013,"55-59","Örebro",0,"Men"
"1057",2013,"60-64","Örebro",11.15,"Men"
"1058",2013,"65-69","Örebro",73.16,"Men"
"1059",2013,"70-74","Örebro",172.5,"Men"
"1060",2013,"75-59","Örebro",313.48,"Men"
"1061",2013,"80-84","Örebro",478.01,"Men"
"1062",2013,"85+","Örebro",1192.03,"Men"
"1063",2013,"0-4","Västmanland",0,"Men"
"1064",2013,"5-9","Västmanland",0,"Men"
"1065",2013,"10-14","Västmanland",0,"Men"
"1066",2013,"15-19","Västmanland",0,"Men"
"1067",2013,"20-24","Västmanland",0,"Men"
"1068",2013,"25-29","Västmanland",0,"Men"
"1069",2013,"30-34","Västmanland",0,"Men"
"1070",2013,"35-39","Västmanland",0,"Men"
"1071",2013,"40-44","Västmanland",0,"Men"
"1072",2013,"45-49","Västmanland",10.41,"Men"
"1073",2013,"50-54","Västmanland",23.97,"Men"
"1074",2013,"55-59","Västmanland",38.34,"Men"
"1075",2013,"60-64","Västmanland",86.94,"Men"
"1076",2013,"65-69","Västmanland",34.85,"Men"
"1077",2013,"70-74","Västmanland",125.64,"Men"
"1078",2013,"75-59","Västmanland",392.38,"Men"
"1079",2013,"80-84","Västmanland",651.36,"Men"
"1080",2013,"85+","Västmanland",643.6,"Men"
"1081",2013,"0-4","Dalarna",0,"Men"
"1082",2013,"5-9","Dalarna",0,"Men"
"1083",2013,"10-14","Dalarna",0,"Men"
"1084",2013,"15-19","Dalarna",0,"Men"
"1085",2013,"20-24","Dalarna",0,"Men"
"1086",2013,"25-29","Dalarna",0,"Men"
"1087",2013,"30-34","Dalarna",0,"Men"
"1088",2013,"35-39","Dalarna",0,"Men"
"1089",2013,"40-44","Dalarna",0,"Men"
"1090",2013,"45-49","Dalarna",0,"Men"
